,SECTOR,FECHA,media,Rad,Precip
2093,BELLEZA,2015-08-03,50.94444444444444,25.9,0.0
2094,AUTO,2015-08-03,177.2,25.9,0.0
2095,ALIMENTACION,2015-08-03,51.625,25.9,0.0
2096,TECNOLOGIA,2015-08-04,123.67857142857143,25.0,0.0
2097,SALUD,2015-08-04,171.31967213114754,25.0,0.0
2098,RESTAURACION,2015-08-04,67.40425531914893,25.0,0.0
2099,OTROS,2015-08-04,146.06976744186048,25.0,0.0
2100,OCIO Y TIEMPO LIBRE,2015-08-04,123.30434782608695,25.0,0.0
2101,MODA Y COMPLEMENTOS,2015-08-04,81.39837398373983,25.0,0.0
2102,HOGAR,2015-08-04,75.63157894736842,25.0,0.0
2103,BELLEZA,2015-08-04,60.2027027027027,25.0,0.0
2104,AUTO,2015-08-04,284.9655172413793,25.0,0.0
2105,ALIMENTACION,2015-08-04,182.58333333333334,25.0,0.0
2106,TECNOLOGIA,2015-08-05,163.35185185185185,23.7,0.0
2107,SALUD,2015-08-05,137.83018867924528,23.7,0.0
2108,RESTAURACION,2015-08-05,62.40909090909091,23.7,0.0
2109,OTROS,2015-08-05,117.34482758620689,23.7,0.0
2110,OCIO Y TIEMPO LIBRE,2015-08-05,90.24242424242425,23.7,0.0
2111,MODA Y COMPLEMENTOS,2015-08-05,82.65384615384616,23.7,0.0
2112,HOGAR,2015-08-05,105.06,23.7,0.0
2113,BELLEZA,2015-08-05,70.67441860465117,23.7,0.0
2114,AUTO,2015-08-05,116.38461538461539,23.7,0.0
2115,ALIMENTACION,2015-08-05,152.11111111111111,23.7,0.0
2116,TECNOLOGIA,2015-08-06,109.60416666666667,19.5,0.0
2117,SALUD,2015-08-06,156.75,19.5,0.0
2118,RESTAURACION,2015-08-06,54.40625,19.5,0.0
2119,OTROS,2015-08-06,100.55882352941177,19.5,0.0
2120,OCIO Y TIEMPO LIBRE,2015-08-06,194.10256410256412,19.5,0.0
2121,MODA Y COMPLEMENTOS,2015-08-06,75.7,19.5,0.0
2122,HOGAR,2015-08-06,93.66666666666667,19.5,0.0
2123,BELLEZA,2015-08-06,69.91666666666667,19.5,0.0
2124,AUTO,2015-08-06,229.42857142857142,19.5,0.0
2125,ALIMENTACION,2015-08-06,73.72727272727273,19.5,0.0
2126,TECNOLOGIA,2015-08-07,158.41379310344828,24.0,0.0
2127,SALUD,2015-08-07,144.92631578947368,24.0,0.0
2128,RESTAURACION,2015-08-07,44.25352112676056,24.0,0.0
2129,OTROS,2015-08-07,75.89655172413794,24.0,0.0
2130,OCIO Y TIEMPO LIBRE,2015-08-07,105.03225806451613,24.0,0.0
2131,MODA Y COMPLEMENTOS,2015-08-07,82.5,24.0,0.0
2132,HOGAR,2015-08-07,95.57777777777778,24.0,0.0
2133,BELLEZA,2015-08-07,85.62650602409639,24.0,0.0
2134,AUTO,2015-08-07,134.64285714285714,24.0,0.0
2135,ALIMENTACION,2015-08-07,148.66666666666666,24.0,0.0
2136,TECNOLOGIA,2015-08-08,169.05555555555554,20.8,0.0
2137,SALUD,2015-08-08,121.46666666666667,20.8,0.0
2138,RESTAURACION,2015-08-08,66.76470588235294,20.8,0.0
2139,OTROS,2015-08-08,61.13636363636363,20.8,0.0
2140,OCIO Y TIEMPO LIBRE,2015-08-08,82.47058823529412,20.8,0.0
2141,MODA Y COMPLEMENTOS,2015-08-08,67.32291666666667,20.8,0.0
2142,HOGAR,2015-08-08,79.39393939393939,20.8,0.0
2143,BELLEZA,2015-08-08,49.77272727272727,20.8,0.0
2144,AUTO,2015-08-08,107.4,20.8,0.0
2145,ALIMENTACION,2015-08-08,187.25,20.8,0.0
2146,SALUD,2015-08-09,11.0,18.8,0.0
2147,RESTAURACION,2015-08-09,42.516129032258064,18.8,0.0
2148,OTROS,2015-08-09,45.0,18.8,0.0
2149,OCIO Y TIEMPO LIBRE,2015-08-09,50.0,18.8,0.0
2150,MODA Y COMPLEMENTOS,2015-08-09,25.818181818181817,18.8,0.0
2151,HOGAR,2015-08-09,67.0,18.8,0.0
2152,BELLEZA,2015-08-09,23.0,18.8,0.0
2153,ALIMENTACION,2015-08-09,12.0,18.8,0.0
2154,TECNOLOGIA,2015-08-10,116.45070422535211,10.7,0.0
2155,SALUD,2015-08-10,154.56896551724137,10.7,0.0
2156,RESTAURACION,2015-08-10,48.53658536585366,10.7,0.0
2157,OTROS,2015-08-10,59.484848484848484,10.7,0.0
2158,OCIO Y TIEMPO LIBRE,2015-08-10,99.8529411764706,10.7,0.0
2159,MODA Y COMPLEMENTOS,2015-08-10,82.41739130434783,10.7,0.0
2160,HOGAR,2015-08-10,159.23076923076923,10.7,0.0
2161,BELLEZA,2015-08-10,51.229729729729726,10.7,0.0
2162,AUTO,2015-08-10,108.17142857142858,10.7,0.0
2163,ALIMENTACION,2015-08-10,72.66666666666667,10.7,0.0
2164,TECNOLOGIA,2015-08-11,145.73015873015873,16.9,0.0
2165,SALUD,2015-08-11,124.95419847328245,16.9,0.0
2166,RESTAURACION,2015-08-11,35.38095238095238,16.9,0.0
2167,OTROS,2015-08-11,43.964285714285715,16.9,0.0
2168,OCIO Y TIEMPO LIBRE,2015-08-11,76.21428571428571,16.9,0.0
2169,MODA Y COMPLEMENTOS,2015-08-11,70.29203539823008,16.9,0.0
2170,HOGAR,2015-08-11,72.37837837837837,16.9,0.0
2171,BELLEZA,2015-08-11,42.69491525423729,16.9,0.0
2172,AUTO,2015-08-11,134.5,16.9,0.0
2173,ALIMENTACION,2015-08-11,42.57142857142857,16.9,0.0
2174,TECNOLOGIA,2015-08-12,116.67441860465117,24.6,0.0
2175,SALUD,2015-08-12,127.72897196261682,24.6,0.0
2176,RESTAURACION,2015-08-12,55.04,24.6,0.0
2177,OTROS,2015-08-12,46.758620689655174,24.6,0.0
2178,OCIO Y TIEMPO LIBRE,2015-08-12,89.02777777777777,24.6,0.0
2179,MODA Y COMPLEMENTOS,2015-08-12,87.76190476190476,24.6,0.0
2180,HOGAR,2015-08-12,79.88235294117646,24.6,0.0
2181,BELLEZA,2015-08-12,73.8,24.6,0.0
2182,AUTO,2015-08-12,124.15789473684211,24.6,0.0
2183,ALIMENTACION,2015-08-12,39.0,24.6,0.0
2184,TECNOLOGIA,2015-08-13,152.86363636363637,24.9,0.0
2185,SALUD,2015-08-13,147.61946902654867,24.9,0.0
2186,RESTAURACION,2015-08-13,45.549019607843135,24.9,0.0
2187,OTROS,2015-08-13,49.911764705882355,24.9,0.0
2188,OCIO Y TIEMPO LIBRE,2015-08-13,180.0487804878049,24.9,0.0
2189,MODA Y COMPLEMENTOS,2015-08-13,67.52542372881356,24.9,0.0
2190,HOGAR,2015-08-13,152.24444444444444,24.9,0.0
2191,BELLEZA,2015-08-13,49.65060240963855,24.9,0.0
2192,AUTO,2015-08-13,133.47222222222223,24.9,0.0
2193,ALIMENTACION,2015-08-13,117.08333333333333,24.9,0.0
2194,TECNOLOGIA,2015-08-14,88.425,26.6,0.0
2195,SALUD,2015-08-14,134.04237288135593,26.6,0.0
2196,RESTAURACION,2015-08-14,48.90163934426229,26.6,0.0
2197,OTROS,2015-08-14,102.96153846153847,26.6,0.0
2198,OCIO Y TIEMPO LIBRE,2015-08-14,124.0,26.6,0.0
2199,MODA Y COMPLEMENTOS,2015-08-14,75.7378640776699,26.6,0.0
2200,HOGAR,2015-08-14,80.62790697674419,26.6,0.0
2201,BELLEZA,2015-08-14,45.0,26.6,0.0
2202,AUTO,2015-08-14,172.96428571428572,26.6,0.0
2203,ALIMENTACION,2015-08-14,225.9375,26.6,0.0
2204,TECNOLOGIA,2015-08-15,55.75,25.6,0.0
2205,SALUD,2015-08-15,93.1,25.6,0.0
2206,RESTAURACION,2015-08-15,50.05555555555556,25.6,0.0
2207,OTROS,2015-08-15,124.72727272727273,25.6,0.0
2208,OCIO Y TIEMPO LIBRE,2015-08-15,83.33333333333333,25.6,0.0
2209,MODA Y COMPLEMENTOS,2015-08-15,40.041666666666664,25.6,0.0
2210,HOGAR,2015-08-15,165.0909090909091,25.6,0.0
2211,BELLEZA,2015-08-15,157.5,25.6,0.0
2212,AUTO,2015-08-15,70.5,25.6,0.0
2213,ALIMENTACION,2015-08-15,115.2,25.6,0.0
2214,SALUD,2015-08-16,27.5,25.4,0.0
2215,RESTAURACION,2015-08-16,62.62264150943396,25.4,0.0
2216,OTROS,2015-08-16,33.0,25.4,0.0
2217,OCIO Y TIEMPO LIBRE,2015-08-16,461.5,25.4,0.0
2218,MODA Y COMPLEMENTOS,2015-08-16,46.625,25.4,0.0
2219,HOGAR,2015-08-16,,25.4,0.0
2220,BELLEZA,2015-08-16,,25.4,0.0
2221,ALIMENTACION,2015-08-16,40.0,25.4,0.0
2222,TECNOLOGIA,2015-08-17,192.2826086956522,25.8,0.0
2223,SALUD,2015-08-17,100.27631578947368,25.8,0.0
2224,RESTAURACION,2015-08-17,60.333333333333336,25.8,0.0
2225,OTROS,2015-08-17,83.65714285714286,25.8,0.0
2226,OCIO Y TIEMPO LIBRE,2015-08-17,94.45161290322581,25.8,0.0
2227,MODA Y COMPLEMENTOS,2015-08-17,71.32432432432432,25.8,0.0
2228,HOGAR,2015-08-17,212.80555555555554,25.8,0.0
2229,BELLEZA,2015-08-17,52.64,25.8,0.0
2230,AUTO,2015-08-17,152.55555555555554,25.8,0.0
2231,ALIMENTACION,2015-08-17,86.72727272727273,25.8,0.0
2232,TECNOLOGIA,2015-08-18,182.675,24.8,0.0
2233,SALUD,2015-08-18,135.53246753246754,24.8,0.0
2234,RESTAURACION,2015-08-18,84.4375,24.8,0.0
2235,OTROS,2015-08-18,124.88,24.8,0.0
2236,OCIO Y TIEMPO LIBRE,2015-08-18,122.09375,24.8,0.0
2237,MODA Y COMPLEMENTOS,2015-08-18,93.59223300970874,24.8,0.0
2238,HOGAR,2015-08-18,118.48571428571428,24.8,0.0
2239,BELLEZA,2015-08-18,52.81967213114754,24.8,0.0
2240,AUTO,2015-08-18,98.45,24.8,0.0
2241,ALIMENTACION,2015-08-18,146.35714285714286,24.8,0.0
2242,TECNOLOGIA,2015-08-19,110.52380952380952,24.2,0.0
2243,SALUD,2015-08-19,113.95652173913044,24.2,0.0
2244,RESTAURACION,2015-08-19,41.142857142857146,24.2,0.0
2245,OTROS,2015-08-19,78.26086956521739,24.2,0.0
2246,OCIO Y TIEMPO LIBRE,2015-08-19,105.51515151515152,24.2,0.0
2247,MODA Y COMPLEMENTOS,2015-08-19,75.424,24.2,0.0
2248,HOGAR,2015-08-19,111.16666666666667,24.2,0.0
2249,BELLEZA,2015-08-19,45.43076923076923,24.2,0.0
2250,AUTO,2015-08-19,166.33333333333334,24.2,0.0
2251,ALIMENTACION,2015-08-19,201.9,24.2,0.0
2252,TECNOLOGIA,2015-08-20,129.2093023255814,24.9,0.0
2253,SALUD,2015-08-20,121.62790697674419,24.9,0.0
2254,RESTAURACION,2015-08-20,89.3953488372093,24.9,0.0
2255,OTROS,2015-08-20,158.45714285714286,24.9,0.0
2256,OCIO Y TIEMPO LIBRE,2015-08-20,137.03333333333333,24.9,0.0
2257,MODA Y COMPLEMENTOS,2015-08-20,89.84375,24.9,0.0
2258,HOGAR,2015-08-20,129.1851851851852,24.9,0.0
2259,BELLEZA,2015-08-20,49.35,24.9,0.0
2260,AUTO,2015-08-20,161.63636363636363,24.9,0.0
2261,ALIMENTACION,2015-08-20,56.166666666666664,24.9,0.0
2262,TECNOLOGIA,2015-08-21,81.05405405405405,25.1,0.0
2263,SALUD,2015-08-21,110.3013698630137,25.1,0.0
2264,RESTAURACION,2015-08-21,54.70454545454545,25.1,0.0
2265,OTROS,2015-08-21,52.81818181818182,25.1,0.0
2266,OCIO Y TIEMPO LIBRE,2015-08-21,61.516129032258064,25.1,0.0
2267,MODA Y COMPLEMENTOS,2015-08-21,80.44761904761904,25.1,0.0
2268,HOGAR,2015-08-21,62.69565217391305,25.1,0.0
2269,BELLEZA,2015-08-21,48.093333333333334,25.1,0.0
2270,AUTO,2015-08-21,122.11111111111111,25.1,0.0
2271,ALIMENTACION,2015-08-21,30.384615384615383,25.1,0.0
2272,TECNOLOGIA,2015-08-22,190.71428571428572,25.3,0.0
2273,SALUD,2015-08-22,167.3548387096774,25.3,0.0
2274,RESTAURACION,2015-08-22,48.8051948051948,25.3,0.0
2275,OTROS,2015-08-22,58.13333333333333,25.3,0.0
2276,OCIO Y TIEMPO LIBRE,2015-08-22,76.6,25.3,0.0
2277,MODA Y COMPLEMENTOS,2015-08-22,61.557377049180324,25.3,0.0
2278,HOGAR,2015-08-22,53.2,25.3,0.0
2279,BELLEZA,2015-08-22,58.723404255319146,25.3,0.0
2280,AUTO,2015-08-22,74.57142857142857,25.3,0.0
2281,ALIMENTACION,2015-08-22,108.08333333333333,25.3,0.0
2282,SALUD,2015-08-23,12.0,21.9,0.0
2283,RESTAURACION,2015-08-23,70.30379746835443,21.9,0.0
2284,OTROS,2015-08-23,14.25,21.9,0.0
2285,OCIO Y TIEMPO LIBRE,2015-08-23,202.23076923076923,21.9,0.0
2286,MODA Y COMPLEMENTOS,2015-08-23,32.4,21.9,0.0
2287,HOGAR,2015-08-23,38.0,21.9,0.0
2288,ALIMENTACION,2015-08-23,16.0,21.9,0.0
2289,TECNOLOGIA,2015-08-24,75.0909090909091,24.9,0.0
2290,SALUD,2015-08-24,149.73529411764707,24.9,0.0
2291,RESTAURACION,2015-08-24,61.549019607843135,24.9,0.0
2292,OTROS,2015-08-24,59.77777777777778,24.9,0.0
2293,OCIO Y TIEMPO LIBRE,2015-08-24,169.25,24.9,0.0
2294,MODA Y COMPLEMENTOS,2015-08-24,97.22368421052632,24.9,0.0
2295,HOGAR,2015-08-24,53.0,24.9,0.0
2296,BELLEZA,2015-08-24,38.8,24.9,0.0
2297,AUTO,2015-08-24,69.0,24.9,0.0
2298,ALIMENTACION,2015-08-24,81.0,24.9,0.0
2299,TECNOLOGIA,2015-08-25,95.95238095238095,24.7,0.0
2300,SALUD,2015-08-25,148.82051282051282,24.7,0.0
2301,RESTAURACION,2015-08-25,45.403225806451616,24.7,0.0
2302,OTROS,2015-08-25,30.529411764705884,24.7,0.0
2303,OCIO Y TIEMPO LIBRE,2015-08-25,125.02777777777777,24.7,0.0
2304,MODA Y COMPLEMENTOS,2015-08-25,54.94444444444444,24.7,0.0
2305,HOGAR,2015-08-25,60.5,24.7,0.0
2306,BELLEZA,2015-08-25,39.15,24.7,0.0
2307,AUTO,2015-08-25,111.55555555555556,24.7,0.0
2308,ALIMENTACION,2015-08-25,150.875,24.7,0.0
2309,TECNOLOGIA,2015-08-26,148.88888888888889,24.0,0.0
2310,SALUD,2015-08-26,156.94736842105263,24.0,0.0
2311,RESTAURACION,2015-08-26,84.98333333333333,24.0,0.0
2312,OTROS,2015-08-26,93.73076923076923,24.0,0.0
2313,OCIO Y TIEMPO LIBRE,2015-08-26,111.75,24.0,0.0
2314,MODA Y COMPLEMENTOS,2015-08-26,102.57333333333334,24.0,0.0
2315,HOGAR,2015-08-26,56.65384615384615,24.0,0.0
2316,BELLEZA,2015-08-26,51.775,24.0,0.0
2317,AUTO,2015-08-26,78.66666666666667,24.0,0.0
2318,ALIMENTACION,2015-08-26,60.611111111111114,24.0,0.0
2319,TECNOLOGIA,2015-08-27,170.6,23.0,0.0
2320,SALUD,2015-08-27,110.01923076923077,23.0,0.0
2321,RESTAURACION,2015-08-27,51.23076923076923,23.0,0.0
2322,OTROS,2015-08-27,61.785714285714285,23.0,0.0
2323,OCIO Y TIEMPO LIBRE,2015-08-27,136.8125,23.0,0.0
2324,MODA Y COMPLEMENTOS,2015-08-27,56.36206896551724,23.0,0.0
2325,HOGAR,2015-08-27,40.88235294117647,23.0,0.0
2326,BELLEZA,2015-08-27,56.392857142857146,23.0,0.0
2327,AUTO,2015-08-27,469.6666666666667,23.0,0.0
2328,ALIMENTACION,2015-08-27,83.88888888888889,23.0,0.0
2329,TECNOLOGIA,2015-08-28,101.42857142857143,22.8,0.0
2330,SALUD,2015-08-28,106.42307692307692,22.8,0.0
2331,RESTAURACION,2015-08-28,66.74489795918367,22.8,0.0
2332,OTROS,2015-08-28,110.15,22.8,0.0
2333,OCIO Y TIEMPO LIBRE,2015-08-28,150.13636363636363,22.8,0.0
2334,MODA Y COMPLEMENTOS,2015-08-28,81.02985074626865,22.8,0.0
2335,HOGAR,2015-08-28,45.72727272727273,22.8,0.0
2336,BELLEZA,2015-08-28,70.1470588235294,22.8,0.0
2337,AUTO,2015-08-28,84.11111111111111,22.8,0.0
2338,ALIMENTACION,2015-08-28,99.85714285714286,22.8,0.0
2339,TECNOLOGIA,2015-08-29,30.0,21.9,0.0
2340,SALUD,2015-08-29,56.5,21.9,0.0
2341,RESTAURACION,2015-08-29,58.96875,21.9,0.0
2342,OTROS,2015-08-29,25.666666666666668,21.9,0.0
2343,OCIO Y TIEMPO LIBRE,2015-08-29,83.28571428571429,21.9,0.0
2344,MODA Y COMPLEMENTOS,2015-08-29,21.77777777777778,21.9,0.0
2345,HOGAR,2015-08-29,190.0,21.9,0.0
2346,BELLEZA,2015-08-29,84.75,21.9,0.0
2347,ALIMENTACION,2015-08-29,49.333333333333336,21.9,0.0
2348,SALUD,2015-08-30,42.333333333333336,21.7,0.0
2349,RESTAURACION,2015-08-30,49.20289855072464,21.7,0.0
2350,OTROS,2015-08-30,51.333333333333336,21.7,0.0
2351,OCIO Y TIEMPO LIBRE,2015-08-30,39.6,21.7,0.0
2352,MODA Y COMPLEMENTOS,2015-08-30,36.916666666666664,21.7,0.0
2353,HOGAR,2015-08-30,96.0,21.7,0.0
2354,BELLEZA,2015-08-30,,21.7,0.0
2355,ALIMENTACION,2015-08-30,,21.7,0.0
2356,TECNOLOGIA,2015-08-31,153.55769230769232,18.4,0.0
2357,SALUD,2015-08-31,143.03960396039605,18.4,0.0
2358,RESTAURACION,2015-08-31,44.38095238095238,18.4,0.0
2359,OTROS,2015-08-31,76.1891891891892,18.4,0.0
2360,OCIO Y TIEMPO LIBRE,2015-08-31,95.88571428571429,18.4,0.0
2361,MODA Y COMPLEMENTOS,2015-08-31,103.01538461538462,18.4,0.0
2362,HOGAR,2015-08-31,116.52777777777777,18.4,0.0
2363,BELLEZA,2015-08-31,72.5,18.4,0.0
2364,AUTO,2015-08-31,94.64285714285714,18.4,0.0
2365,ALIMENTACION,2015-08-31,112.54545454545455,18.4,0.0
2366,TECNOLOGIA,2015-09-01,132.70454545454547,22.7,0.0
2367,SALUD,2015-09-01,120.17073170731707,22.7,0.0
2368,RESTAURACION,2015-09-01,76.88888888888889,22.7,0.0
2369,OTROS,2015-09-01,54.24,22.7,0.0
2370,OCIO Y TIEMPO LIBRE,2015-09-01,63.411764705882355,22.7,0.0
2371,MODA Y COMPLEMENTOS,2015-09-01,80.7910447761194,22.7,0.0
2372,HOGAR,2015-09-01,179.4857142857143,22.7,0.0
2373,BELLEZA,2015-09-01,59.53658536585366,22.7,0.0
2374,AUTO,2015-09-01,209.33333333333334,22.7,0.0
2375,ALIMENTACION,2015-09-01,148.0,22.7,0.0
2376,TECNOLOGIA,2015-09-02,166.44897959183675,22.2,0.0
2377,SALUD,2015-09-02,162.0569105691057,22.2,0.0
2378,RESTAURACION,2015-09-02,48.206896551724135,22.2,0.0
2379,OTROS,2015-09-02,74.16,22.2,0.0
2380,OCIO Y TIEMPO LIBRE,2015-09-02,86.03571428571429,22.2,0.0
2381,MODA Y COMPLEMENTOS,2015-09-02,72.28125,22.2,0.0
2382,HOGAR,2015-09-02,117.25,22.2,0.0
2383,BELLEZA,2015-09-02,74.93827160493827,22.2,0.0
2384,AUTO,2015-09-02,117.96153846153847,22.2,0.0
2385,ALIMENTACION,2015-09-02,66.1,22.2,0.0
2386,TECNOLOGIA,2015-09-03,154.10526315789474,23.5,0.0
2387,SALUD,2015-09-03,99.79452054794521,23.5,0.0
2388,RESTAURACION,2015-09-03,62.104166666666664,23.5,0.0
2389,OTROS,2015-09-03,46.56,23.5,0.0
2390,OCIO Y TIEMPO LIBRE,2015-09-03,75.15384615384616,23.5,0.0
2391,MODA Y COMPLEMENTOS,2015-09-03,84.23893805309734,23.5,0.0
2392,HOGAR,2015-09-03,140.97674418604652,23.5,0.0
2393,BELLEZA,2015-09-03,76.15217391304348,23.5,0.0
2394,AUTO,2015-09-03,128.32,23.5,0.0
2395,ALIMENTACION,2015-09-03,231.14285714285714,23.5,0.0
2396,TECNOLOGIA,2015-09-04,117.26,23.0,0.0
2397,SALUD,2015-09-04,132.58474576271186,23.0,0.0
2398,RESTAURACION,2015-09-04,38.47761194029851,23.0,0.0
2399,OTROS,2015-09-04,300.5,23.0,0.0
2400,OCIO Y TIEMPO LIBRE,2015-09-04,50.114285714285714,23.0,0.0
2401,MODA Y COMPLEMENTOS,2015-09-04,105.58490566037736,23.0,0.0
2402,HOGAR,2015-09-04,104.90196078431373,23.0,0.0
2403,BELLEZA,2015-09-04,53.2,23.0,0.0
2404,AUTO,2015-09-04,265.46153846153845,23.0,0.0
2405,ALIMENTACION,2015-09-04,44.625,23.0,0.0
2406,TECNOLOGIA,2015-09-05,112.16666666666667,16.9,0.0
2407,SALUD,2015-09-05,55.84782608695652,16.9,0.0
2408,RESTAURACION,2015-09-05,71.33333333333333,16.9,0.0
2409,OTROS,2015-09-05,64.3,16.9,0.0
2410,OCIO Y TIEMPO LIBRE,2015-09-05,69.73684210526316,16.9,0.0
2411,MODA Y COMPLEMENTOS,2015-09-05,99.74285714285715,16.9,0.0
2412,HOGAR,2015-09-05,119.0,16.9,0.0
2413,BELLEZA,2015-09-05,43.9,16.9,0.0
2414,AUTO,2015-09-05,192.33333333333334,16.9,0.0
2415,ALIMENTACION,2015-09-05,103.38461538461539,16.9,0.0
2416,TECNOLOGIA,2015-09-06,374.6666666666667,15.9,3.6
2417,SALUD,2015-09-06,49.5,15.9,3.6
2418,RESTAURACION,2015-09-06,44.14666666666667,15.9,3.6
2419,OTROS,2015-09-06,61.92307692307692,15.9,3.6
2420,OCIO Y TIEMPO LIBRE,2015-09-06,98.57142857142857,15.9,3.6
2421,MODA Y COMPLEMENTOS,2015-09-06,44.31578947368421,15.9,3.6
2422,HOGAR,2015-09-06,43.2,15.9,3.6
2423,BELLEZA,2015-09-06,111.33333333333333,15.9,3.6
2424,ALIMENTACION,2015-09-06,54.0,15.9,3.6
2425,TECNOLOGIA,2015-09-07,184.0188679245283,12.8,3.4
2426,SALUD,2015-09-07,129.95364238410596,12.8,3.4
2427,RESTAURACION,2015-09-07,101.625,12.8,3.4
2428,OTROS,2015-09-07,55.25,12.8,3.4
2429,OCIO Y TIEMPO LIBRE,2015-09-07,82.83333333333333,12.8,3.4
2430,MODA Y COMPLEMENTOS,2015-09-07,105.90625,12.8,3.4
2431,HOGAR,2015-09-07,84.26415094339623,12.8,3.4
2432,BELLEZA,2015-09-07,60.10126582278481,12.8,3.4
2433,AUTO,2015-09-07,105.95454545454545,12.8,3.4
2434,ALIMENTACION,2015-09-07,81.36363636363636,12.8,3.4
2435,TECNOLOGIA,2015-09-08,211.88,22.6,9.4
2436,SALUD,2015-09-08,127.12142857142857,22.6,9.4
2437,RESTAURACION,2015-09-08,33.05128205128205,22.6,9.4
2438,OTROS,2015-09-08,68.77272727272727,22.6,9.4
2439,OCIO Y TIEMPO LIBRE,2015-09-08,80.14814814814815,22.6,9.4
2440,MODA Y COMPLEMENTOS,2015-09-08,93.640625,22.6,9.4
2441,HOGAR,2015-09-08,137.04545454545453,22.6,9.4
2442,BELLEZA,2015-09-08,48.76623376623377,22.6,9.4
2443,AUTO,2015-09-08,72.3030303030303,22.6,9.4
2444,ALIMENTACION,2015-09-08,76.44444444444444,22.6,9.4
2445,TECNOLOGIA,2015-09-09,161.1551724137931,22.0,0.0
2446,SALUD,2015-09-09,121.33734939759036,22.0,0.0
2447,RESTAURACION,2015-09-09,63.6,22.0,0.0
2448,OTROS,2015-09-09,46.37931034482759,22.0,0.0
2449,OCIO Y TIEMPO LIBRE,2015-09-09,67.17241379310344,22.0,0.0
2450,MODA Y COMPLEMENTOS,2015-09-09,62.526785714285715,22.0,0.0
2451,HOGAR,2015-09-09,103.88235294117646,22.0,0.0
2452,BELLEZA,2015-09-09,59.02272727272727,22.0,0.0
2453,AUTO,2015-09-09,128.63636363636363,22.0,0.0
2454,ALIMENTACION,2015-09-09,79.3125,22.0,0.0
2455,TECNOLOGIA,2015-09-10,112.19047619047619,21.7,0.0
2456,SALUD,2015-09-10,190.85314685314685,21.7,0.0
2457,RESTAURACION,2015-09-10,49.470588235294116,21.7,0.0
2458,OTROS,2015-09-10,98.08333333333333,21.7,0.0
2459,OCIO Y TIEMPO LIBRE,2015-09-10,49.44,21.7,0.0
2460,MODA Y COMPLEMENTOS,2015-09-10,95.62280701754386,21.7,0.0
2461,HOGAR,2015-09-10,47.542857142857144,21.7,0.0
2462,BELLEZA,2015-09-10,48.3125,21.7,0.0
2463,AUTO,2015-09-10,126.05405405405405,21.7,0.0
2464,ALIMENTACION,2015-09-10,67.88888888888889,21.7,0.0
2465,TECNOLOGIA,2015-09-11,123.0,21.1,0.0
2466,SALUD,2015-09-11,141.42741935483872,21.1,0.0
2467,RESTAURACION,2015-09-11,42.8125,21.1,0.0
2468,OTROS,2015-09-11,116.44444444444444,21.1,0.0
2469,OCIO Y TIEMPO LIBRE,2015-09-11,117.09677419354838,21.1,0.0
2470,MODA Y COMPLEMENTOS,2015-09-11,107.61261261261261,21.1,0.0
2471,HOGAR,2015-09-11,210.29787234042553,21.1,0.0
2472,BELLEZA,2015-09-11,51.86607142857143,21.1,0.0
2473,AUTO,2015-09-11,304.8095238095238,21.1,0.0
2474,ALIMENTACION,2015-09-11,56.875,21.1,0.0
2475,TECNOLOGIA,2015-09-12,73.39285714285714,15.6,0.0
2476,SALUD,2015-09-12,139.94117647058823,15.6,0.0
2477,RESTAURACION,2015-09-12,90.61818181818182,15.6,0.0
2478,OTROS,2015-09-12,50.81818181818182,15.6,0.0
2479,OCIO Y TIEMPO LIBRE,2015-09-12,150.66666666666666,15.6,0.0
2480,MODA Y COMPLEMENTOS,2015-09-12,82.19402985074628,15.6,0.0
2481,HOGAR,2015-09-12,45.53125,15.6,0.0
2482,BELLEZA,2015-09-12,58.435483870967744,15.6,0.0
2483,AUTO,2015-09-12,108.25,15.6,0.0
2484,ALIMENTACION,2015-09-12,51.69230769230769,15.6,0.0
2485,SALUD,2015-09-13,40.0,18.6,0.0
2486,RESTAURACION,2015-09-13,48.5,18.6,0.0
2487,OTROS,2015-09-13,92.66666666666667,18.6,0.0
2488,OCIO Y TIEMPO LIBRE,2015-09-13,20.0,18.6,0.0
2489,MODA Y COMPLEMENTOS,2015-09-13,51.26086956521739,18.6,0.0
2490,HOGAR,2015-09-13,300.0,18.6,0.0
2491,ALIMENTACION,2015-09-13,63.0,18.6,0.0
2492,TECNOLOGIA,2015-09-14,73.4,21.2,0.0
2493,SALUD,2015-09-14,158.10526315789474,21.2,0.0
2494,RESTAURACION,2015-09-14,52.625,21.2,0.0
2495,OTROS,2015-09-14,135.86206896551724,21.2,0.0
2496,OCIO Y TIEMPO LIBRE,2015-09-14,87.62068965517241,21.2,0.0
2497,MODA Y COMPLEMENTOS,2015-09-14,82.68181818181819,21.2,0.0
2498,HOGAR,2015-09-14,236.29166666666666,21.2,0.0
2499,BELLEZA,2015-09-14,52.62686567164179,21.2,0.0
2500,AUTO,2015-09-14,132.8095238095238,21.2,0.0
2501,ALIMENTACION,2015-09-14,138.0,21.2,0.0
2502,TECNOLOGIA,2015-09-15,115.65853658536585,22.2,0.0
2503,SALUD,2015-09-15,132.75974025974025,22.2,0.0
2504,RESTAURACION,2015-09-15,42.54054054054054,22.2,0.0
2505,OTROS,2015-09-15,160.45833333333334,22.2,0.0
